,imageUrl,group,subgroup
199,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7034&sessId=&size=high,3,6
200,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7035&sessId=&size=high,3,6
201,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7048&sessId=&size=high,3,6
202,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7049&sessId=&size=high,3,6
203,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7050&sessId=&size=high,3,6
204,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7078&sessId=&size=high,3,6
205,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7051&sessId=&size=high,3,6
206,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7052&sessId=&size=high,3,6
207,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7053&sessId=&size=high,3,6
208,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7086&sessId=&size=high,3,6
209,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2638&sessId=&size=high,3,6
210,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7995&sessId=&size=high,3,6
211,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7082&sessId=&size=high,3,6
212,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7083&sessId=&size=high,3,6
213,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7084&sessId=&size=high,3,7
214,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7085&sessId=&size=high,3,7
215,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12206&sessId=&size=high,3,7
216,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12207&sessId=&size=high,3,7
217,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12208&sessId=&size=high,3,7
218,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7770&sessId=&size=high,3,7
219,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12205&sessId=&size=high,3,7
220,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5409&sessId=&size=high,3,7
221,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1550&sessId=&size=high,3,7
222,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5117&sessId=&size=high,3,7
223,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9063&sessId=&size=high,3,7
224,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12289&sessId=&size=high,3,7
225,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2560&sessId=&size=high,3,7
226,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=425&sessId=&size=high,3,7
